age,education,marital.status,race,sex,income
39,Bachelors,Married-civ-spouse,White,Female,<=50K
25,Bachelors,Never-married,Asian-Pac-Islander,Male,<=50K
53,Bachelors,Divorced,White,Female,<=50K
27,Bachelors,Never-married,White,Male,<=50K
23,Bachelors,Never-married,White,Female,<=50K
23,Bachelors,Never-married,White,Female,<=50K
45,Bachelors,Married-civ-spouse,White,Male,<=50K
49,Bachelors,Married-civ-spouse,White,Male,<=50K
58,Bachelors,Divorced,White,Female,<=50K
28,Bachelors,Separated,White,Female,>50K
31,Bachelors,Divorced,White,Female,<=50K
38,Bachelors,Married-civ-spouse,White,Male,>50K
36,Bachelors,Married-civ-spouse,White,Male,<=50K
25,Bachelors,Never-married,White,Female,<=50K
31,Bachelors,Never-married,Asian-Pac-Islander,Male,<=50K
45,Bachelors,Married-civ-spouse,White,Male,>50K
23,Bachelors,Never-married,White,Female,<=50K
46,Bachelors,Married-civ-spouse,White,Male,<=50K
23,Bachelors,Never-married,White,Male,<=50K
25,Bachelors,Never-married,White,Male,<=50K
32,Bachelors,Divorced,White,Female,<=50K
50,Bachelors,Married-civ-spouse,White,Male,>50K
25,Bachelors,Never-married,White,Male,<=50K
33,Bachelors,Married-civ-spouse,White,Male,<=50K
23,Bachelors,Never-married,White,Male,<=50K
35,Bachelors,Never-married,White,Male,<=50K
55,Bachelors,Married-civ-spouse,White,Male,>50K
23,Bachelors,Never-married,White,Male,<=50K
47,Bachelors,Married-civ-spouse,White,Male,<=50K
41,Bachelors,Married-civ-spouse,White,Male,>50K
51,Bachelors,Divorced,White,Male,>50K
34,Bachelors,Never-married,White,Male,<=50K
52,Bachelors,Married-civ-spouse,White,Male,<=50K
30,Bachelors,Married-civ-spouse,White,Male,>50K
43,Bachelors,Divorced,White,Male,<=50K
39,Bachelors,Divorced,White,Female,<=50K
25,Bachelors,Never-married,White,Male,<=50K
25,Bachelors,Never-married,White,Female,<=50K
36,Bachelors,Married-civ-spouse,White,Male,>50K
41,Bachelors,Married-civ-spouse,White,Male,<=50K
40,Bachelors,Married-civ-spouse,Asian-Pac-Islander,Male,>50K
42,Bachelors,Married-civ-spouse,Asian-Pac-Islander,Male,>50K
33,Bachelors,Never-married,White,Female,<=50K
45,Bachelors,Married-civ-spouse,White,Male,>50K
34,Bachelors,Never-married,White,Female,<=50K
45,Bachelors,Married-civ-spouse,White,Male,>50K
46,Bachelors,Married-civ-spouse,White,Male,>50K
38,Bachelors,Married-civ-spouse,White,Male,>50K
37,Bachelors,Married-civ-spouse,White,Male,>50K
29,Bachelors,Never-married,White,Female,<=50K
32,Bachelors,Never-married,White,Female,<=50K
31,Bachelors,Never-married,White,Male,<=50K
25,Bachelors,Married-civ-spouse,White,Male,<=50K
25,Bachelors,Never-married,Black,Female,<=50K
29,Bachelors,Married-AF-spouse,White,Male,>50K
39,Bachelors,Divorced,White,Female,<=50K
27,Bachelors,Divorced,White,Male,<=50K
45,Bachelors,Divorced,White,Male,>50K
48,Bachelors,Married-civ-spouse,White,Male,>50K
27,Bachelors,Married-civ-spouse,White,Male,>50K
22,Bachelors,Never-married,White,Male,<=50K
38,Bachelors,Divorced,Black,Female,<=50K
27,Bachelors,Never-married,White,Female,<=50K
44,Bachelors,Divorced,White,Male,<=50K
56,Bachelors,Married-spouse-absent,White,Female,<=50K
32,Bachelors,Married-civ-spouse,White,Male,>50K
35,Bachelors,Married-civ-spouse,White,Male,>50K
30,Bachelors,Married-civ-spouse,White,Male,>50K
67,Bachelors,Divorced,White,Female,<=50K
34,Bachelors,Married-civ-spouse,White,Female,<=50K
44,Bachelors,Married-civ-spouse,White,Male,>50K
32,Bachelors,Married-civ-spouse,Asian-Pac-Islander,Male,<=50K
33,Bachelors,Never-married,Black,Female,<=50K
45,Bachelors,Divorced,Black,Female,<=50K
45,Bachelors,Married-civ-spouse,White,Male,<=50K
42,Bachelors,Married-civ-spouse,White,Male,>50K
54,Bachelors,Married-civ-spouse,White,Male,<=50K
31,Bachelors,Widowed,White,Female,<=50K
41,Bachelors,Married-civ-spouse,Asian-Pac-Islander,Male,>50K
32,Bachelors,Divorced,White,Male,<=50K
33,Bachelors,Divorced,White,Male,>50K
47,Bachelors,Married-civ-spouse,White,Male,<=50K
62,Bachelors,Married-civ-spouse,White,Male,<=50K
33,Bachelors,Married-civ-spouse,White,Male,<=50K
39,Bachelors,Married-civ-spouse,White,Female,<=50K
35,Bachelors,Separated,White,Female,<=50K
48,Bachelors,Married-civ-spouse,White,Male,<=50K
36,Bachelors,Married-civ-spouse,White,Female,>50K
43,Bachelors,Married-civ-spouse,White,Male,>50K
49,Bachelors,Divorced,White,Female,>50K
36,Bachelors,Never-married,Black,Female,<=50K
45,Bachelors,Married-civ-spouse,White,Male,>50K
63,Bachelors,Married-civ-spouse,White,Male,<=50K
29,Bachelors,Married-civ-spouse,White,Female,>50K
35,Bachelors,Married-civ-spouse,White,Male,<=50K
33,Bachelors,Separated,Black,Female,<=50K
43,Bachelors,Divorced,White,Female,<=50K
44,Bachelors,Married-civ-spouse,Asian-Pac-Islander,Male,<=50K
49,Bachelors,Married-civ-spouse,White,Male,<=50K
23,Bachelors,Never-married,White,Female,<=50K
37,Bachelors,Never-married,White,Female,<=50K
48,Bachelors,Married-civ-spouse,White,Male,<=50K
35,Bachelors,Married-civ-spouse,White,Male,<=50K
53,Bachelors,Married-civ-spouse,White,Male,>50K
44,Bachelors,Divorced,Black,Female,<=50K
45,Bachelors,Married-civ-spouse,White,Male,<=50K
27,Bachelors,Never-married,Black,Male,<=50K
28,Bachelors,Never-married,White,Male,<=50K
28,Bachelors,Never-married,White,Male,<=50K
35,Bachelors,Married-civ-spouse,White,Male,>50K
38,Bachelors,Married-civ-spouse,White,Male,<=50K
40,Bachelors,Married-civ-spouse,White,Male,>50K
22,Bachelors,Never-married,White,Female,<=50K
35,Bachelors,Never-married,White,Female,>50K
29,Bachelors,Married-civ-spouse,White,Male,<=50K
26,Bachelors,Never-married,White,Female,<=50K
59,Bachelors,Never-married,Black,Female,<=50K
57,Bachelors,Married-civ-spouse,White,Male,>50K
56,Bachelors,Married-civ-spouse,White,Male,>50K
46,Bachelors,Married-civ-spouse,White,Male,>50K
34,Bachelors,Married-civ-spouse,White,Male,<=50K
54,Bachelors,Married-civ-spouse,White,Male,>50K
50,Bachelors,Married-civ-spouse,White,Male,>50K
22,Bachelors,Never-married,White,Female,<=50K
24,Bachelors,Married-civ-spouse,White,Female,<=50K
28,Bachelors,Never-married,White,Male,>50K
51,Bachelors,Married-civ-spouse,White,Male,>50K
64,Bachelors,Never-married,White,Female,<=50K
32,Bachelors,Married-civ-spouse,White,Male,>50K
55,Bachelors,Married-civ-spouse,White,Male,>50K
38,Bachelors,Divorced,White,Male,<=50K
34,Bachelors,Married-civ-spouse,White,Male,>50K
22,Bachelors,Never-married,White,Male,<=50K
23,Bachelors,Never-married,White,Male,<=50K
29,Bachelors,Never-married,White,Male,<=50K
34,Bachelors,Married-spouse-absent,White,Female,<=50K
24,Bachelors,Never-married,Asian-Pac-Islander,Female,<=50K
29,Bachelors,Married-civ-spouse,White,Female,>50K
28,Bachelors,Married-civ-spouse,White,Male,>50K
55,Bachelors,Divorced,White,Female,>50K
33,Bachelors,Never-married,White,Female,<=50K
24,Bachelors,Never-married,White,Male,<=50K
50,Bachelors,Married-civ-spouse,White,Male,>50K
45,Bachelors,Married-civ-spouse,White,Male,>50K
23,Bachelors,Never-married,White,Female,<=50K
39,Bachelors,Married-civ-spouse,Asian-Pac-Islander,Male,<=50K
22,Bachelors,Never-married,Black,Female,<=50K
31,Bachelors,Divorced,White,Female,>50K
32,Bachelors,Married-civ-spouse,White,Female,>50K
51,Bachelors,Married-civ-spouse,White,Male,>50K
45,Bachelors,Married-civ-spouse,White,Male,<=50K
35,Bachelors,Never-married,White,Male,<=50K
28,Bachelors,Never-married,Black,Male,<=50K
43,Bachelors,Never-married,White,Male,<=50K
38,Bachelors,Married-civ-spouse,White,Male,<=50K
33,Bachelors,Never-married,White,Female,<=50K
29,Bachelors,Never-married,White,Male,<=50K
44,Bachelors,Married-civ-spouse,White,Male,>50K
34,Bachelors,Married-civ-spouse,White,Female,>50K
40,Bachelors,Married-civ-spouse,White,Male,<=50K
47,Bachelors,Married-civ-spouse,White,Male,>50K
30,Bachelors,Never-married,White,Male,<=50K
43,Bachelors,Divorced,White,Female,<=50K
40,Bachelors,Married-civ-spouse,White,Male,>50K
45,Bachelors,Separated,White,Female,<=50K
29,Bachelors,Married-civ-spouse,White,Male,>50K
43,Bachelors,Married-spouse-absent,White,Female,<=50K
34,Bachelors,Married-civ-spouse,White,Female,>50K
28,Bachelors,Married-civ-spouse,White,Male,<=50K
42,Bachelors,Married-civ-spouse,Black,Male,>50K
52,Bachelors,Married-civ-spouse,White,Male,>50K
46,Bachelors,Divorced,White,Female,<=50K
32,Bachelors,Married-civ-spouse,White,Female,>50K
29,Bachelors,Never-married,White,Female,<=50K
38,Bachelors,Married-civ-spouse,White,Male,<=50K
23,Bachelors,Never-married,White,Male,<=50K
23,Bachelors,Never-married,White,Female,<=50K
30,Bachelors,Never-married,White,Male,<=50K
45,Bachelors,Married-civ-spouse,White,Male,<=50K
24,Bachelors,Married-civ-spouse,White,Male,<=50K
48,Bachelors,Married-civ-spouse,White,Male,>50K
39,Bachelors,Divorced,White,Female,<=50K
28,Bachelors,Never-married,White,Female,<=50K
27,Bachelors,Married-civ-spouse,White,Male,<=50K
43,Bachelors,Divorced,White,Female,<=50K
27,Bachelors,Never-married,White,Female,<=50K
31,Bachelors,Married-civ-spouse,White,Male,<=50K
26,Bachelors,Never-married,Asian-Pac-Islander,Female,<=50K
28,Bachelors,Married-civ-spouse,White,Male,<=50K
36,Bachelors,Divorced,White,Female,<=50K
50,Bachelors,Married-civ-spouse,White,Male,<=50K
38,Bachelors,Married-civ-spouse,White,Male,>50K
40,Bachelors,Never-married,White,Female,<=50K
28,Bachelors,Never-married,Black,Male,<=50K
24,Bachelors,Never-married,White,Female,<=50K
36,Bachelors,Never-married,Black,Female,<=50K
34,Bachelors,Never-married,White,Female,>50K
42,Bachelors,Married-civ-spouse,White,Male,>50K
46,Bachelors,Married-civ-spouse,White,Male,<=50K
42,Bachelors,Divorced,Black,Male,<=50K
54,Bachelors,Married-civ-spouse,White,Male,>50K
33,Bachelors,Married-civ-spouse,White,Male,>50K
44,Bachelors,Married-civ-spouse,Amer-Indian-Eskimo,Male,>50K
35,Bachelors,Never-married,White,Female,<=50K
56,Bachelors,Married-civ-spouse,White,Male,>50K
39,Bachelors,Never-married,White,Female,<=50K
45,Bachelors,Married-civ-spouse,White,Male,>50K
30,Bachelors,Never-married,White,Female,<=50K
29,Bachelors,Never-married,White,Female,<=50K
50,Bachelors,Divorced,Black,Female,<=50K
42,Bachelors,Married-civ-spouse,White,Male,>50K
25,Bachelors,Divorced,White,Female,<=50K
22,Bachelors,Never-married,White,Male,<=50K
41,Bachelors,Divorced,White,Male,<=50K
26,Bachelors,Married-civ-spouse,White,Male,>50K
44,Bachelors,Divorced,White,Male,<=50K
43,Bachelors,Divorced,White,Male,>50K
55,Bachelors,Married-civ-spouse,White,Female,<=50K
26,Bachelors,Never-married,White,Female,<=50K
30,Bachelors,Married-civ-spouse,White,Female,<=50K
47,Bachelors,Married-civ-spouse,White,Male,>50K
29,Bachelors,Married-civ-spouse,White,Male,>50K
60,Bachelors,Married-civ-spouse,White,Male,>50K
33,Bachelors,Separated,Black,Female,<=50K
34,Bachelors,Married-civ-spouse,White,Male,>50K
50,Bachelors,Married-civ-spouse,White,Male,<=50K
45,Bachelors,Married-civ-spouse,Asian-Pac-Islander,Male,<=50K
37,Bachelors,Separated,White,Male,<=50K
43,Bachelors,Divorced,White,Female,>50K
30,Bachelors,Married-civ-spouse,Asian-Pac-Islander,Female,>50K
47,Bachelors,Married-civ-spouse,White,Male,>50K
26,Bachelors,Never-married,Asian-Pac-Islander,Male,<=50K
23,Bachelors,Never-married,White,Male,<=50K
55,Bachelors,Married-civ-spouse,White,Male,>50K
39,Bachelors,Married-civ-spouse,White,Male,<=50K
35,Bachelors,Never-married,White,Male,<=50K
53,Bachelors,Married-civ-spouse,White,Male,<=50K
41,Bachelors,Married-civ-spouse,White,Male,<=50K
22,Bachelors,Never-married,White,Male,<=50K
37,Bachelors,Married-civ-spouse,White,Male,>50K
52,Bachelors,Married-civ-spouse,White,Male,>50K
23,Bachelors,Never-married,White,Male,<=50K
31,Bachelors,Never-married,White,Female,<=50K
23,Bachelors,Never-married,White,Male,<=50K
28,Bachelors,Never-married,White,Male,<=50K
51,Bachelors,Married-civ-spouse,Black,Male,>50K
48,Bachelors,Married-civ-spouse,White,Male,>50K
29,Bachelors,Divorced,White,Male,<=50K
45,Bachelors,Married-civ-spouse,Asian-Pac-Islander,Male,>50K
31,Bachelors,Married-civ-spouse,White,Female,>50K
27,Bachelors,Never-married,White,Male,<=50K
49,Bachelors,Widowed,White,Female,<=50K
30,Bachelors,Never-married,White,Male,<=50K
39,Bachelors,Married-civ-spouse,Asian-Pac-Islander,Male,>50K
37,Bachelors,Married-civ-spouse,White,Male,<=50K
51,Bachelors,Married-civ-spouse,White,Male,>50K
33,Bachelors,Never-married,White,Female,<=50K
55,Bachelors,Married-civ-spouse,White,Female,<=50K
43,Bachelors,Never-married,White,Female,<=50K
23,Bachelors,Never-married,White,Male,<=50K
39,Bachelors,Married-civ-spouse,Black,Male,<=50K
46,Bachelors,Divorced,White,Male,>50K
30,Bachelors,Never-married,White,Male,<=50K
39,Bachelors,Divorced,White,Male,<=50K
27,Bachelors,Never-married,White,Male,<=50K
32,Bachelors,Married-civ-spouse,White,Male,>50K
28,Bachelors,Never-married,Black,Female,<=50K
37,Bachelors,Married-civ-spouse,White,Female,>50K
27,Bachelors,Never-married,White,Female,<=50K
39,Bachelors,Married-civ-spouse,White,Male,>50K
25,Bachelors,Never-married,Black,Male,<=50K
35,Bachelors,Widowed,White,Female,>50K
31,Bachelors,Married-civ-spouse,White,Male,>50K
26,Bachelors,Married-civ-spouse,White,Female,>50K
24,Bachelors,Never-married,Black,Male,<=50K
31,Bachelors,Never-married,White,Female,<=50K
40,Bachelors,Married-civ-spouse,White,Male,<=50K
24,Bachelors,Never-married,Black,Female,<=50K
41,Bachelors,Married-civ-spouse,Black,Female,>50K
34,Bachelors,Never-married,White,Male,<=50K
39,Bachelors,Married-civ-spouse,Asian-Pac-Islander,Male,>50K
41,Bachelors,Divorced,Black,Male,<=50K
23,Bachelors,Never-married,White,Female,<=50K
48,Bachelors,Separated,Asian-Pac-Islander,Female,<=50K
38,Bachelors,Married-civ-spouse,White,Male,>50K
48,Bachelors,Divorced,White,Female,<=50K
42,Bachelors,Married-civ-spouse,White,Male,>50K
24,Bachelors,Never-married,White,Male,<=50K
29,Bachelors,Married-civ-spouse,White,Male,>50K
73,Bachelors,Married-civ-spouse,White,Male,<=50K
32,Bachelors,Married-civ-spouse,White,Male,<=50K
33,Bachelors,Never-married,White,Female,<=50K
33,Bachelors,Married-civ-spouse,White,Male,<=50K
28,Bachelors,Married-civ-spouse,White,Male,<=50K
36,Bachelors,Widowed,White,Female,<=50K
45,Bachelors,Never-married,Black,Female,>50K
52,Bachelors,Married-civ-spouse,White,Male,<=50K
38,Bachelors,Divorced,White,Female,>50K
29,Bachelors,Married-civ-spouse,White,Female,>50K
28,Bachelors,Never-married,White,Male,>50K
25,Bachelors,Never-married,White,Male,<=50K
26,Bachelors,Never-married,White,Male,<=50K
30,Bachelors,Married-civ-spouse,White,Male,<=50K
34,Bachelors,Married-civ-spouse,White,Male,<=50K
29,Bachelors,Never-married,White,Female,<=50K
53,Bachelors,Married-civ-spouse,White,Male,>50K
45,Bachelors,Married-civ-spouse,White,Male,<=50K
41,Bachelors,Married-civ-spouse,White,Female,<=50K
31,Bachelors,Never-married,White,Male,<=50K
32,Bachelors,Never-married,White,Female,<=50K
25,Bachelors,Never-married,White,Male,>50K
48,Bachelors,Married-civ-spouse,White,Male,>50K
51,Bachelors,Married-civ-spouse,White,Male,>50K
43,Bachelors,Never-married,Black,Female,>50K
34,Bachelors,Married-civ-spouse,White,Male,>50K
22,Bachelors,Never-married,White,Female,<=50K
52,Bachelors,Never-married,White,Male,<=50K
42,Bachelors,Divorced,White,Female,>50K
44,Bachelors,Married-civ-spouse,White,Male,>50K
26,Bachelors,Never-married,White,Female,<=50K
44,Bachelors,Married-civ-spouse,White,Male,>50K
45,Bachelors,Never-married,White,Male,<=50K
26,Bachelors,Married-civ-spouse,White,Female,>50K
36,Bachelors,Divorced,White,Male,<=50K
31,Bachelors,Never-married,White,Male,<=50K
52,Bachelors,Married-civ-spouse,White,Male,>50K
51,Bachelors,Married-civ-spouse,White,Male,>50K
44,Bachelors,Married-civ-spouse,White,Male,<=50K
49,Bachelors,Married-spouse-absent,White,Male,<=50K
27,Bachelors,Never-married,White,Male,<=50K
67,Bachelors,Married-civ-spouse,White,Male,<=50K
29,Bachelors,Never-married,White,Female,<=50K
23,Bachelors,Never-married,White,Female,<=50K
40,Bachelors,Married-civ-spouse,White,Male,<=50K
39,Bachelors,Divorced,White,Female,<=50K
49,Bachelors,Married-civ-spouse,White,Male,<=50K
42,Bachelors,Never-married,White,Female,<=50K
50,Bachelors,Married-civ-spouse,White,Female,<=50K
33,Bachelors,Never-married,White,Female,<=50K
50,Bachelors,Separated,White,Male,>50K
25,Bachelors,Married-civ-spouse,White,Female,<=50K
40,Bachelors,Married-civ-spouse,White,Male,<=50K
34,Bachelors,Divorced,White,Female,<=50K
49,Bachelors,Married-civ-spouse,White,Male,>50K
25,Bachelors,Never-married,White,Female,<=50K
44,Bachelors,Divorced,White,Male,<=50K
47,Bachelors,Married-civ-spouse,White,Male,<=50K
35,Bachelors,Married-civ-spouse,White,Male,>50K
47,Bachelors,Married-civ-spouse,White,Male,<=50K
50,Bachelors,Married-civ-spouse,White,Male,<=50K
30,Bachelors,Married-civ-spouse,White,Male,<=50K
42,Bachelors,Divorced,Other,Male,<=50K
51,Bachelors,Married-civ-spouse,White,Male,<=50K
26,Bachelors,Never-married,White,Female,<=50K
46,Bachelors,Never-married,White,Male,<=50K
23,Bachelors,Never-married,White,Male,<=50K
44,Bachelors,Married-civ-spouse,White,Male,>50K
40,Bachelors,Married-civ-spouse,White,Female,<=50K
52,Bachelors,Married-civ-spouse,White,Male,>50K
42,Bachelors,Married-civ-spouse,Black,Male,<=50K
56,Bachelors,Divorced,White,Male,<=50K
32,Bachelors,Married-civ-spouse,White,Male,>50K
23,Bachelors,Never-married,White,Male,<=50K
44,Bachelors,Married-civ-spouse,White,Male,<=50K
49,Bachelors,Married-civ-spouse,White,Female,<=50K
29,Bachelors,Never-married,White,Female,<=50K
37,Bachelors,Never-married,White,Male,<=50K
25,Bachelors,Never-married,White,Male,<=50K
40,Bachelors,Married-civ-spouse,White,Male,>50K
49,Bachelors,Divorced,White,Female,>50K
34,Bachelors,Never-married,White,Female,<=50K
27,Bachelors,Never-married,White,Female,<=50K
45,Bachelors,Separated,White,Female,<=50K
32,Bachelors,Married-civ-spouse,White,Male,<=50K
23,Bachelors,Never-married,White,Female,<=50K
31,Bachelors,Married-civ-spouse,White,Male,<=50K
42,Bachelors,Married-civ-spouse,White,Male,<=50K
59,Bachelors,Married-civ-spouse,White,Male,<=50K
36,Bachelors,Married-civ-spouse,White,Male,<=50K
42,Bachelors,Divorced,Black,Female,<=50K
44,Bachelors,Never-married,White,Male,<=50K
31,Bachelors,Separated,White,Male,<=50K
43,Bachelors,Married-civ-spouse,White,Male,>50K
52,Bachelors,Married-civ-spouse,White,Male,>50K
29,Bachelors,Never-married,White,Female,<=50K
34,Bachelors,Never-married,White,Male,<=50K
23,Bachelors,Never-married,Asian-Pac-Islander,Female,<=50K
31,Bachelors,Married-civ-spouse,White,Male,<=50K
28,Bachelors,Never-married,White,Female,<=50K
45,Bachelors,Divorced,White,Male,<=50K
44,Bachelors,Widowed,White,Female,>50K
37,Bachelors,Married-civ-spouse,White,Female,<=50K
42,Bachelors,Never-married,White,Male,<=50K
37,Bachelors,Married-civ-spouse,White,Male,>50K
50,Bachelors,Married-civ-spouse,White,Male,<=50K
26,Bachelors,Never-married,White,Male,<=50K
28,Bachelors,Never-married,Black,Female,<=50K
50,Bachelors,Married-civ-spouse,White,Male,<=50K
49,Bachelors,Married-civ-spouse,White,Male,<=50K
34,Bachelors,Married-civ-spouse,White,Male,>50K
28,Bachelors,Never-married,Asian-Pac-Islander,Male,<=50K
28,Bachelors,Married-civ-spouse,White,Male,<=50K
23,Bachelors,Never-married,Asian-Pac-Islander,Male,<=50K
34,Bachelors,Married-spouse-absent,White,Female,<=50K
36,Bachelors,Married-civ-spouse,White,Female,>50K
44,Bachelors,Married-civ-spouse,White,Male,<=50K
49,Bachelors,Married-civ-spouse,White,Male,>50K
22,Bachelors,Never-married,White,Female,<=50K
28,Bachelors,Never-married,White,Male,<=50K
30,Bachelors,Never-married,White,Male,<=50K
26,Bachelors,Never-married,White,Female,<=50K
36,Bachelors,Married-civ-spouse,White,Male,>50K
23,Bachelors,Never-married,White,Female,<=50K
35,Bachelors,Married-civ-spouse,White,Male,<=50K
39,Bachelors,Married-civ-spouse,Asian-Pac-Islander,Female,<=50K
41,Bachelors,Married-civ-spouse,White,Male,<=50K
23,Bachelors,Never-married,White,Male,<=50K
36,Bachelors,Married-civ-spouse,White,Male,>50K
85,Bachelors,Married-civ-spouse,White,Male,<=50K
24,Bachelors,Never-married,White,Female,<=50K
